logistic_regression_m_a_b__e_greedy_eps_0.0,logistic_regression_m_a_b__softmax_tau_0.2,decision_tree_regressor_m_a_b__e_greedy_eps_0.0,decision_tree_regressor_m_a_b__softmax_tau_0.2,m_l_p_regressor_m_a_b__e_greedy_eps_0.0,m_l_p_regressor_m_a_b__softmax_tau_0.2,logistic_regression_per_arm__e_greedy_eps_0.0,logistic_regression_per_arm__softmax_tau_0.2,decision_tree_regressor_per_arm__e_greedy_eps_0.0,decision_tree_regressor_per_arm__softmax_tau_0.2,m_l_p_regressor_per_arm__e_greedy_eps_0.0,m_l_p_regressor_per_arm__softmax_tau_0.2,logistic_regression_m_a_b__dynamic__e_greedy_eps_0.0,logistic_regression_m_a_b__dynamic__softmax_tau_0.2,decision_tree_regressor_m_a_b__dynamic__e_greedy_eps_0.0,decision_tree_regressor_m_a_b__dynamic__softmax_tau_0.2,m_l_p_regressor_m_a_b__dynamic__e_greedy_eps_0.0,m_l_p_regressor_m_a_b__dynamic__softmax_tau_0.2,logistic_regression_per_arm__dynamic__e_greedy_eps_0.0,logistic_regression_per_arm__dynamic__softmax_tau_0.2,decision_tree_regressor_per_arm__dynamic__e_greedy_eps_0.0,decision_tree_regressor_per_arm__dynamic__softmax_tau_0.2,m_l_p_regressor_per_arm__dynamic__e_greedy_eps_0.0,m_l_p_regressor_per_arm__dynamic__softmax_tau_0.2
0.5228758169934641,0.5163398692810458,0.8333333333333334,1.0,0.46078431372549017,0.7712418300653595,0.4444444444444444,0.3954248366013072,0.6928104575163399,0.7516339869281046,0.8300653594771242,0.869281045751634,0.46078431372549017,0.5882352941176471,0.8300653594771242,0.8856209150326797,0.34967320261437906,0.7091503267973857,0.33986928104575165,0.29411764705882354,0.3431372549019608,0.630718954248366,0.8104575163398693,0.5784313725490197
0.5244299674267101,0.5179153094462541,0.8338762214983714,1.0,0.46254071661237783,0.7719869706840391,0.44625407166123776,0.3941368078175896,0.6938110749185668,0.752442996742671,0.8306188925081434,0.8697068403908795,0.46254071661237783,0.5863192182410424,0.8306188925081434,0.8859934853420195,0.3517915309446254,0.7068403908794788,0.34201954397394135,0.2931596091205212,0.34527687296416937,0.6319218241042345,0.8110749185667753,0.5765472312703583
0.5227272727272727,0.5162337662337663,0.8344155844155844,1.0,0.4642857142857143,0.7727272727272727,0.44805194805194803,0.3961038961038961,0.6948051948051948,0.75,0.8311688311688312,0.8701298701298701,0.4642857142857143,0.5876623376623377,0.8311688311688312,0.8863636363636364,0.3538961038961039,0.7077922077922078,0.34415584415584416,0.29545454545454547,0.3474025974025974,0.6331168831168831,0.8116883116883117,0.577922077922078
0.5242718446601942,0.517799352750809,0.8349514563106796,1.0,0.46601941747572817,0.7734627831715211,0.44660194174757284,0.39805825242718446,0.6957928802588996,0.7508090614886731,0.8317152103559871,0.8705501618122977,0.4627831715210356,0.5889967637540453,0.8317152103559871,0.8867313915857605,0.3559870550161812,0.7087378640776699,0.34627831715210355,0.29449838187702265,0.34951456310679613,0.6343042071197411,0.8122977346278317,0.5760517799352751
0.5225806451612903,0.5193548387096775,0.8354838709677419,1.0,0.4645161290322581,0.7709677419354839,0.4483870967741935,0.3967741935483871,0.6967741935483871,0.7516129032258064,0.832258064516129,0.8709677419354839,0.4612903225806452,0.5903225806451613,0.832258064516129,0.8870967741935484,0.3548387096774194,0.7064516129032258,0.34516129032258064,0.2967741935483871,0.35161290322580646,0.635483870967742,0.8129032258064516,0.5774193548387097
0.5241157556270096,0.5209003215434084,0.8360128617363344,1.0,0.4662379421221865,0.7717041800643086,0.45016077170418006,0.3954983922829582,0.6977491961414791,0.752411575562701,0.8327974276527331,0.8713826366559485,0.4630225080385852,0.5884244372990354,0.8327974276527331,0.887459807073955,0.35691318327974275,0.707395498392283,0.34726688102893893,0.2958199356913183,0.3536977491961415,0.6366559485530546,0.8135048231511254,0.5787781350482315
0.5256410256410257,0.5224358974358975,0.8365384615384616,1.0,0.46794871794871795,0.7724358974358975,0.44871794871794873,0.3942307692307692,0.6987179487179487,0.7532051282051282,0.8333333333333334,0.8717948717948718,0.46153846153846156,0.5897435897435898,0.8333333333333334,0.8878205128205128,0.358974358974359,0.7083333333333334,0.34935897435897434,0.2948717948717949,0.3557692307692308,0.6378205128205128,0.8141025641025641,0.5801282051282052
0.5271565495207667,0.5207667731629393,0.8370607028753994,1.0,0.4696485623003195,0.7731629392971247,0.4472843450479233,0.3929712460063898,0.6996805111821086,0.7539936102236422,0.8338658146964856,0.8722044728434505,0.46006389776357826,0.5910543130990416,0.8338658146964856,0.8881789137380192,0.3610223642172524,0.7092651757188498,0.3514376996805112,0.2939297124600639,0.35782747603833864,0.6389776357827476,0.8146964856230032,0.5814696485623003
0.5286624203821656,0.5222929936305732,0.8375796178343949,1.0,0.4713375796178344,0.7738853503184714,0.445859872611465,0.39490445859872614,0.7006369426751592,0.7547770700636943,0.8343949044585988,0.8726114649681529,0.4585987261146497,0.5923566878980892,0.8343949044585988,0.8885350318471338,0.3630573248407643,0.7101910828025477,0.3535031847133758,0.2929936305732484,0.35987261146496813,0.6401273885350318,0.8152866242038217,0.5828025477707006
0.526984126984127,0.5206349206349207,0.8380952380952381,1.0,0.46984126984126984,0.7714285714285715,0.44761904761904764,0.39365079365079364,0.7015873015873015,0.7555555555555555,0.834920634920635,0.873015873015873,0.45714285714285713,0.5936507936507937,0.834920634920635,0.8888888888888888,0.3619047619047619,0.707936507936508,0.3523809523809524,0.2920634920634921,0.3619047619047619,0.6412698412698413,0.8158730158730159,0.5841269841269842
0.5284810126582279,0.5221518987341772,0.8386075949367089,1.0,0.47151898734177217,0.7721518987341772,0.4462025316455696,0.3924050632911392,0.7025316455696202,0.7563291139240507,0.8354430379746836,0.8734177215189873,0.45569620253164556,0.5949367088607594,0.8354430379746836,0.8892405063291139,0.3639240506329114,0.7088607594936709,0.35443037974683544,0.2911392405063291,0.3639240506329114,0.6424050632911392,0.8164556962025317,0.5854430379746836
0.526813880126183,0.5236593059936908,0.8391167192429022,1.0,0.47003154574132494,0.7697160883280757,0.4479495268138801,0.3911671924290221,0.7034700315457413,0.7570977917981072,0.8359621451104101,0.8706624605678234,0.45425867507886436,0.5962145110410094,0.8359621451104101,0.889589905362776,0.3627760252365931,0.7066246056782335,0.35331230283911674,0.29337539432176657,0.3659305993690852,0.6435331230283912,0.8170347003154574,0.5867507886435331
0.5283018867924528,0.5251572327044025,0.839622641509434,1.0,0.4716981132075472,0.7704402515723271,0.449685534591195,0.39308176100628933,0.7044025157232704,0.7578616352201258,0.8364779874213837,0.8710691823899371,0.4559748427672956,0.5974842767295597,0.8364779874213837,0.889937106918239,0.36477987421383645,0.7075471698113207,0.3553459119496855,0.29245283018867924,0.36792452830188677,0.6446540880503144,0.8176100628930818,0.5849056603773585
0.5266457680250783,0.5235109717868338,0.8401253918495298,1.0,0.4702194357366771,0.768025078369906,0.45141065830721006,0.39184952978056425,0.7053291536050157,0.7586206896551724,0.8369905956112853,0.8714733542319749,0.45454545454545453,0.5987460815047022,0.8369905956112853,0.890282131661442,0.36363636363636365,0.7053291536050157,0.3542319749216301,0.2946708463949843,0.36990595611285265,0.6426332288401254,0.8181818181818182,0.5862068965517241
0.528125,0.521875,0.840625,1.0,0.471875,0.76875,0.453125,0.39375,0.70625,0.759375,0.8375,0.871875,0.45625,0.6,0.8375,0.890625,0.365625,0.70625,0.35625,0.29375,0.371875,0.64375,0.81875,0.584375
0.5295950155763239,0.5202492211838006,0.8411214953271028,1.0,0.4735202492211838,0.7694704049844237,0.45482866043613707,0.3925233644859813,0.7071651090342679,0.7570093457943925,0.838006230529595,0.8722741433021807,0.45794392523364486,0.6012461059190031,0.838006230529595,0.8909657320872274,0.367601246105919,0.7071651090342679,0.3582554517133956,0.29283489096573206,0.37383177570093457,0.6448598130841121,0.8193146417445483,0.5825545171339563
0.5279503105590062,0.5217391304347826,0.8416149068322981,1.0,0.4751552795031056,0.7701863354037267,0.453416149068323,0.3944099378881988,0.7080745341614907,0.7577639751552795,0.8385093167701864,0.8726708074534162,0.45962732919254656,0.6024844720496895,0.8385093167701864,0.8913043478260869,0.3695652173913043,0.7080745341614907,0.36024844720496896,0.2950310559006211,0.37577639751552794,0.6459627329192547,0.8198757763975155,0.5838509316770186
0.5263157894736842,0.5201238390092879,0.8421052631578947,1.0,0.47678018575851394,0.7708978328173375,0.4520123839009288,0.39628482972136225,0.7089783281733746,0.7585139318885449,0.8390092879256966,0.8730650154798761,0.4613003095975232,0.6006191950464397,0.8390092879256966,0.891640866873065,0.3715170278637771,0.7089783281733746,0.3622291021671827,0.29721362229102166,0.37770897832817335,0.6470588235294118,0.8204334365325078,0.5851393188854489
0.5246913580246914,0.5185185185185185,0.8425925925925926,1.0,0.47530864197530864,0.7685185185185185,0.4537037037037037,0.3950617283950617,0.7098765432098766,0.7592592592592593,0.8395061728395061,0.8734567901234568,0.45987654320987653,0.6018518518518519,0.8395061728395061,0.8919753086419753,0.37037037037037035,0.7067901234567902,0.3611111111111111,0.2993827160493827,0.37962962962962965,0.6481481481481481,0.8209876543209876,0.5864197530864198
0.5230769230769231,0.52,0.8430769230769231,1.0,0.47692307692307695,0.7692307692307693,0.4523076923076923,0.39692307692307693,0.7107692307692308,0.7569230769230769,0.84,0.8738461538461538,0.46153846153846156,0.6030769230769231,0.84,0.8923076923076924,0.3723076923076923,0.7076923076923077,0.3630769230769231,0.30153846153846153,0.38153846153846155,0.6492307692307693,0.8215384615384616,0.5876923076923077
0.5245398773006135,0.5214723926380368,0.843558282208589,1.0,0.4785276073619632,0.7699386503067485,0.4539877300613497,0.39570552147239263,0.7116564417177914,0.7576687116564417,0.8404907975460123,0.8742331288343558,0.4601226993865031,0.6042944785276073,0.8404907975460123,0.8926380368098159,0.37423312883435583,0.7085889570552147,0.36503067484662577,0.30368098159509205,0.3834355828220859,0.6503067484662577,0.8220858895705522,0.5858895705521472
0.5229357798165137,0.5198776758409785,0.8440366972477065,1.0,0.47706422018348627,0.7675840978593272,0.45565749235474007,0.3944954128440367,0.7125382262996942,0.7584097859327217,0.8409785932721713,0.8746177370030581,0.45871559633027525,0.6055045871559633,0.8409785932721713,0.8929663608562691,0.3730886850152905,0.7064220183486238,0.363914373088685,0.3058103975535168,0.3853211009174312,0.6513761467889908,0.8226299694189603,0.5871559633027523
0.5213414634146342,0.5182926829268293,0.8445121951219512,1.0,0.47865853658536583,0.7682926829268293,0.45426829268292684,0.3932926829268293,0.7134146341463414,0.7591463414634146,0.8414634146341463,0.875,0.4603658536585366,0.6067073170731707,0.8414634146341463,0.8932926829268293,0.375,0.7073170731707317,0.36585365853658536,0.3079268292682927,0.3871951219512195,0.6524390243902439,0.823170731707317,0.5884146341463414
0.5197568389057751,0.5197568389057751,0.8449848024316109,1.0,0.47720364741641336,0.7659574468085106,0.45592705167173253,0.39209726443769,0.7142857142857143,0.7598784194528876,0.8419452887537994,0.8753799392097265,0.45896656534954405,0.60790273556231,0.8419452887537994,0.8936170212765957,0.3738601823708207,0.7051671732522796,0.364741641337386,0.3100303951367781,0.3890577507598784,0.6504559270516718,0.8237082066869301,0.5896656534954408
0.5212121212121212,0.5181818181818182,0.8454545454545455,1.0,0.47878787878787876,0.7666666666666667,0.4575757575757576,0.39090909090909093,0.7151515151515152,0.7606060606060606,0.8424242424242424,0.8757575757575757,0.46060606060606063,0.6060606060606061,0.8424242424242424,0.8939393939393939,0.37575757575757573,0.706060606060606,0.36666666666666664,0.3090909090909091,0.39090909090909093,0.6515151515151515,0.8242424242424242,0.5878787878787879
0.5196374622356495,0.5166163141993958,0.8459214501510574,1.0,0.48036253776435045,0.7673716012084593,0.4561933534743202,0.38972809667673713,0.716012084592145,0.7613293051359517,0.8429003021148036,0.8761329305135952,0.4622356495468278,0.6072507552870091,0.8429003021148036,0.8942598187311178,0.3776435045317221,0.7069486404833837,0.3685800604229607,0.3081570996978852,0.39274924471299094,0.6525679758308157,0.824773413897281,0.5891238670694864
0.5210843373493976,0.5150602409638554,0.8463855421686747,1.0,0.4819277108433735,0.7680722891566265,0.4578313253012048,0.3885542168674699,0.7168674698795181,0.7620481927710844,0.8433734939759037,0.8765060240963856,0.4608433734939759,0.608433734939759,0.8433734939759037,0.8945783132530121,0.3795180722891566,0.7078313253012049,0.3704819277108434,0.3102409638554217,0.39457831325301207,0.6536144578313253,0.8253012048192772,0.5903614457831325
0.5195195195195195,0.5165165165165165,0.8468468468468469,1.0,0.4804804804804805,0.7657657657657657,0.4594594594594595,0.38738738738738737,0.7177177177177178,0.7627627627627628,0.8438438438438438,0.8768768768768769,0.4594594594594595,0.6066066066066066,0.8438438438438438,0.8948948948948949,0.3783783783783784,0.7057057057057057,0.36936936936936937,0.30930930930930933,0.3963963963963964,0.6546546546546547,0.8258258258258259,0.5915915915915916
0.5209580838323353,0.5149700598802395,0.8473053892215568,1.0,0.4820359281437126,0.7664670658682635,0.46107784431137727,0.38622754491017963,0.718562874251497,0.7634730538922155,0.844311377245509,0.8772455089820359,0.46107784431137727,0.6077844311377245,0.844311377245509,0.8952095808383234,0.38023952095808383,0.7065868263473054,0.3712574850299401,0.3083832335329341,0.39820359281437123,0.655688622754491,0.8263473053892215,0.5898203592814372
0.5194029850746269,0.5164179104477612,0.8477611940298507,1.0,0.48059701492537316,0.764179104477612,0.4626865671641791,0.3850746268656716,0.7194029850746269,0.764179104477612,0.844776119402985,0.8776119402985074,0.4597014925373134,0.6059701492537314,0.844776119402985,0.8955223880597015,0.37910447761194027,0.7044776119402985,0.3701492537313433,0.31044776119402984,0.4,0.6567164179104478,0.826865671641791,0.591044776119403
0.5208333333333334,0.5178571428571429,0.8482142857142857,1.0,0.48214285714285715,0.7648809523809523,0.4642857142857143,0.38392857142857145,0.7202380952380952,0.7648809523809523,0.8452380952380952,0.8779761904761905,0.4583333333333333,0.6071428571428571,0.8452380952380952,0.8958333333333334,0.38095238095238093,0.7053571428571429,0.37202380952380953,0.3125,0.4017857142857143,0.6577380952380952,0.8273809523809523,0.5892857142857143
0.5222551928783383,0.516320474777448,0.8486646884272997,1.0,0.4836795252225519,0.7655786350148368,0.4658753709198813,0.3827893175074184,0.7210682492581603,0.7626112759643917,0.8456973293768546,0.8783382789317508,0.4599406528189911,0.6083086053412463,0.8456973293768546,0.8961424332344213,0.3827893175074184,0.7062314540059347,0.37388724035608306,0.3115727002967359,0.4035608308605341,0.658753709198813,0.827893175074184,0.5875370919881305
0.5207100591715976,0.514792899408284,0.849112426035503,1.0,0.48520710059171596,0.7662721893491125,0.46449704142011833,0.38461538461538464,0.7218934911242604,0.7633136094674556,0.8461538461538461,0.878698224852071,0.46153846153846156,0.6094674556213018,0.8461538461538461,0.8964497041420119,0.38461538461538464,0.7071005917159763,0.3757396449704142,0.3136094674556213,0.40532544378698226,0.6597633136094675,0.8284023668639053,0.5887573964497042
0.5221238938053098,0.5132743362831859,0.8495575221238938,1.0,0.48672566371681414,0.7640117994100295,0.46607669616519176,0.3834808259587021,0.7227138643067846,0.7640117994100295,0.8466076696165191,0.8790560471976401,0.4631268436578171,0.6106194690265486,0.8466076696165191,0.8967551622418879,0.3864306784660767,0.7079646017699115,0.3775811209439528,0.31268436578171094,0.40707964601769914,0.6607669616519174,0.8289085545722714,0.5899705014749262
0.5235294117647059,0.5147058823529411,0.85,1.0,0.48823529411764705,0.7647058823529411,0.4676470588235294,0.38235294117647056,0.7235294117647059,0.7647058823529411,0.8470588235294118,0.8794117647058823,0.4647058823529412,0.611764705882353,0.8470588235294118,0.8970588235294118,0.38823529411764707,0.7088235294117647,0.37941176470588234,0.31176470588235294,0.4088235294117647,0.6617647058823529,0.8294117647058824,0.5882352941176471
0.5219941348973607,0.5131964809384164,0.8504398826979472,1.0,0.4897360703812317,0.7653958944281525,0.46920821114369504,0.3841642228739003,0.7243401759530792,0.7653958944281525,0.8475073313782991,0.8797653958944281,0.4662756598240469,0.6129032258064516,0.8475073313782991,0.8973607038123167,0.39002932551319647,0.7096774193548387,0.3812316715542522,0.31378299120234604,0.41055718475073316,0.6627565982404692,0.8299120234604106,0.5894428152492669
0.5233918128654971,0.5116959064327485,0.8508771929824561,1.0,0.49122807017543857,0.7660818713450293,0.4678362573099415,0.38596491228070173,0.7251461988304093,0.7660818713450293,0.847953216374269,0.8801169590643275,0.4649122807017544,0.6111111111111112,0.847953216374269,0.8976608187134503,0.391812865497076,0.7105263157894737,0.3830409356725146,0.3157894736842105,0.41228070175438597,0.6637426900584795,0.8304093567251462,0.5906432748538012
0.5247813411078717,0.5131195335276968,0.8513119533527697,1.0,0.49271137026239065,0.7667638483965015,0.46647230320699706,0.3848396501457726,0.7259475218658892,0.7667638483965015,0.8483965014577259,0.880466472303207,0.46355685131195334,0.6122448979591837,0.8483965014577259,0.8979591836734694,0.3935860058309038,0.7113702623906706,0.3848396501457726,0.3177842565597668,0.4139941690962099,0.6647230320699709,0.8309037900874635,0.5918367346938775
0.5232558139534884,0.5116279069767442,0.8517441860465116,1.0,0.4941860465116279,0.7674418604651163,0.4680232558139535,0.3866279069767442,0.7267441860465116,0.7674418604651163,0.8488372093023255,0.8808139534883721,0.46511627906976744,0.6104651162790697,0.8488372093023255,0.8982558139534884,0.3953488372093023,0.7122093023255814,0.3866279069767442,0.31976744186046513,0.41569767441860467,0.6656976744186046,0.8313953488372093,0.5930232558139535
0.5246376811594203,0.5130434782608696,0.8521739130434782,1.0,0.4956521739130435,0.7681159420289855,0.4666666666666667,0.3884057971014493,0.7275362318840579,0.7681159420289855,0.8492753623188406,0.881159420289855,0.463768115942029,0.6115942028985507,0.8492753623188406,0.8985507246376812,0.39710144927536234,0.7130434782608696,0.3884057971014493,0.3217391304347826,0.41739130434782606,0.6666666666666666,0.8318840579710145,0.5942028985507246
0.5260115606936416,0.5144508670520231,0.8526011560693642,1.0,0.49710982658959535,0.7687861271676301,0.4682080924855491,0.3872832369942196,0.7283236994219653,0.7687861271676301,0.8497109826589595,0.8815028901734104,0.4653179190751445,0.6127167630057804,0.8497109826589595,0.8988439306358381,0.3988439306358382,0.7138728323699421,0.3901734104046243,0.3208092485549133,0.4190751445086705,0.6676300578034682,0.8323699421965318,0.5924855491329479
0.5273775216138329,0.5129682997118156,0.8530259365994236,1.0,0.49855907780979825,0.7694524495677233,0.4668587896253602,0.38904899135446686,0.729106628242075,0.7694524495677233,0.8501440922190202,0.8818443804034583,0.46397694524495675,0.6109510086455331,0.8501440922190202,0.899135446685879,0.40057636887608067,0.7146974063400576,0.3919308357348703,0.3227665706051873,0.4207492795389049,0.6657060518731989,0.8328530259365994,0.5936599423631124
0.5287356321839081,0.5114942528735632,0.853448275862069,1.0,0.5,0.7701149425287356,0.46839080459770116,0.3879310344827586,0.7298850574712644,0.7701149425287356,0.8505747126436781,0.882183908045977,0.46551724137931033,0.6091954022988506,0.8505747126436781,0.8994252873563219,0.40229885057471265,0.7155172413793104,0.3936781609195402,0.3218390804597701,0.4224137931034483,0.6666666666666666,0.8333333333333334,0.5948275862068966
0.5300859598853869,0.5100286532951289,0.8538681948424068,1.0,0.501432664756447,0.7707736389684814,0.4670487106017192,0.38968481375358166,0.7306590257879656,0.7679083094555874,0.8510028653295129,0.8825214899713467,0.46418338108882523,0.6103151862464183,0.8510028653295129,0.8997134670487106,0.4040114613180516,0.7163323782234957,0.3954154727793696,0.3237822349570201,0.42406876790830944,0.667621776504298,0.833810888252149,0.5959885386819485
0.5285714285714286,0.5114285714285715,0.8542857142857143,1.0,0.5028571428571429,0.7714285714285715,0.4685714285714286,0.38857142857142857,0.7314285714285714,0.7685714285714286,0.8514285714285714,0.8828571428571429,0.4657142857142857,0.6085714285714285,0.8514285714285714,0.9,0.4057142857142857,0.7171428571428572,0.39714285714285713,0.32285714285714284,0.4257142857142857,0.6657142857142857,0.8342857142857143,0.5971428571428572
0.5299145299145299,0.5128205128205128,0.8547008547008547,1.0,0.5042735042735043,0.7720797720797721,0.4700854700854701,0.38746438746438744,0.7321937321937322,0.7692307692307693,0.8518518518518519,0.8831908831908832,0.4672364672364672,0.6096866096866097,0.8518518518518519,0.9002849002849003,0.4074074074074074,0.717948717948718,0.39886039886039887,0.32193732193732194,0.42735042735042733,0.6666666666666666,0.8347578347578347,0.5954415954415955
0.53125,0.5142045454545454,0.8551136363636364,1.0,0.5056818181818182,0.7727272727272727,0.46875,0.38920454545454547,0.7329545454545454,0.7670454545454546,0.8522727272727273,0.8835227272727273,0.4659090909090909,0.6107954545454546,0.8522727272727273,0.9005681818181818,0.4090909090909091,0.71875,0.4005681818181818,0.3210227272727273,0.4289772727272727,0.6647727272727273,0.8352272727272727,0.5965909090909091
0.5297450424929179,0.5155807365439093,0.8555240793201133,1.0,0.5042492917847026,0.7705382436260623,0.4702549575070821,0.3881019830028329,0.7337110481586402,0.7677053824362606,0.8526912181303116,0.8838526912181303,0.46458923512747874,0.6118980169971672,0.8526912181303116,0.9008498583569405,0.40793201133144474,0.71671388101983,0.39943342776203966,0.32294617563739375,0.43059490084985835,0.6657223796033994,0.8356940509915014,0.5977337110481586
0.5310734463276836,0.5141242937853108,0.8559322033898306,1.0,0.5056497175141242,0.7711864406779662,0.4717514124293785,0.3870056497175141,0.7344632768361582,0.768361581920904,0.8531073446327684,0.884180790960452,0.4661016949152542,0.6129943502824858,0.8531073446327684,0.9011299435028248,0.4096045197740113,0.7175141242937854,0.4011299435028249,0.3220338983050847,0.4322033898305085,0.6638418079096046,0.8361581920903954,0.5988700564971752
0.532394366197183,0.5154929577464789,0.856338028169014,1.0,0.5070422535211268,0.7718309859154929,0.4732394366197183,0.38591549295774646,0.7352112676056338,0.7690140845070422,0.8535211267605634,0.8845070422535212,0.4676056338028169,0.6112676056338028,0.8535211267605634,0.9014084507042254,0.4112676056338028,0.7183098591549296,0.4028169014084507,0.3211267605633803,0.43380281690140843,0.6647887323943662,0.8366197183098592,0.6
0.5337078651685393,0.5168539325842697,0.8567415730337079,1.0,0.5084269662921348,0.7724719101123596,0.47191011235955055,0.38764044943820225,0.7359550561797753,0.7696629213483146,0.8539325842696629,0.8848314606741573,0.46629213483146065,0.6123595505617978,0.8539325842696629,0.901685393258427,0.41292134831460675,0.7191011235955056,0.4044943820224719,0.32303370786516855,0.4353932584269663,0.6657303370786517,0.8370786516853933,0.601123595505618
0.5350140056022409,0.5182072829131653,0.8571428571428571,1.0,0.5098039215686274,0.773109243697479,0.47058823529411764,0.38935574229691877,0.7366946778711485,0.7703081232492998,0.8543417366946778,0.8851540616246498,0.4649859943977591,0.6134453781512605,0.8543417366946778,0.9019607843137255,0.41456582633053224,0.7198879551820728,0.4061624649859944,0.32492997198879553,0.4369747899159664,0.6666666666666666,0.8375350140056023,0.6022408963585434
0.5363128491620112,0.5167597765363129,0.8575418994413407,1.0,0.5111731843575419,0.7737430167597765,0.4720670391061452,0.388268156424581,0.7374301675977654,0.770949720670391,0.8547486033519553,0.8854748603351955,0.4664804469273743,0.6145251396648045,0.8547486033519553,0.9022346368715084,0.41620111731843573,0.7206703910614525,0.40782122905027934,0.3240223463687151,0.43854748603351956,0.6675977653631285,0.8379888268156425,0.6033519553072626
0.5376044568245125,0.5153203342618384,0.8579387186629527,1.0,0.5125348189415042,0.7743732590529248,0.47075208913649025,0.38997214484679665,0.7381615598885793,0.7715877437325905,0.8551532033426184,0.8857938718662952,0.46518105849582175,0.6155988857938719,0.8551532033426184,0.9025069637883009,0.4178272980501393,0.7214484679665738,0.40947075208913647,0.32590529247910865,0.4401114206128134,0.6685236768802229,0.8384401114206128,0.6016713091922006
0.5388888888888889,0.5166666666666667,0.8583333333333333,1.0,0.5138888888888888,0.775,0.4722222222222222,0.39166666666666666,0.7388888888888889,0.7694444444444445,0.8555555555555555,0.8861111111111111,0.4666666666666667,0.6166666666666667,0.8555555555555555,0.9027777777777778,0.41944444444444445,0.7222222222222222,0.4111111111111111,0.325,0.44166666666666665,0.6694444444444444,0.8388888888888889,0.6
0.5373961218836565,0.518005540166205,0.8587257617728532,1.0,0.5152354570637119,0.775623268698061,0.47368421052631576,0.39335180055401664,0.739612188365651,0.7700831024930748,0.8559556786703602,0.8864265927977839,0.46814404432132967,0.6177285318559557,0.8559556786703602,0.9030470914127424,0.42105263157894735,0.7229916897506925,0.41274238227146814,0.32409972299168976,0.44321329639889195,0.6703601108033241,0.8393351800554016,0.6011080332409973
0.5359116022099447,0.5193370165745856,0.8591160220994475,1.0,0.5165745856353591,0.7762430939226519,0.47513812154696133,0.39502762430939226,0.7403314917127072,0.7707182320441989,0.856353591160221,0.8867403314917127,0.4696132596685083,0.6160220994475138,0.856353591160221,0.9033149171270718,0.42265193370165743,0.7237569060773481,0.4143646408839779,0.3259668508287293,0.4447513812154696,0.6712707182320442,0.8397790055248618,0.6022099447513812
0.5344352617079889,0.5179063360881543,0.859504132231405,1.0,0.5151515151515151,0.7741046831955923,0.4765840220385675,0.3939393939393939,0.7410468319559229,0.7713498622589532,0.8567493112947658,0.8870523415977961,0.46831955922865015,0.6170798898071626,0.8567493112947658,0.9035812672176309,0.4214876033057851,0.721763085399449,0.4132231404958678,0.3278236914600551,0.4462809917355372,0.6694214876033058,0.8402203856749312,0.6033057851239669
0.532967032967033,0.5192307692307693,0.8598901098901099,1.0,0.5137362637362637,0.771978021978022,0.47802197802197804,0.39285714285714285,0.7417582417582418,0.771978021978022,0.8571428571428571,0.8873626373626373,0.46703296703296704,0.6181318681318682,0.8571428571428571,0.9038461538461539,0.42032967032967034,0.7197802197802198,0.41208791208791207,0.3269230769230769,0.4478021978021978,0.6703296703296703,0.8406593406593407,0.6043956043956044
0.5342465753424658,0.5178082191780822,0.8602739726027397,1.0,0.5150684931506849,0.7726027397260274,0.4794520547945205,0.39452054794520547,0.7424657534246575,0.7698630136986301,0.8575342465753425,0.8876712328767123,0.4657534246575342,0.6191780821917808,0.8575342465753425,0.9041095890410958,0.42191780821917807,0.7205479452054795,0.4136986301369863,0.32602739726027397,0.44931506849315067,0.6712328767123288,0.8410958904109589,0.6054794520547945
0.5327868852459017,0.5191256830601093,0.860655737704918,1.0,0.5136612021857924,0.7704918032786885,0.4808743169398907,0.39617486338797814,0.7431693989071039,0.7704918032786885,0.8579234972677595,0.8879781420765027,0.4644808743169399,0.6174863387978142,0.8579234972677595,0.9043715846994536,0.4207650273224044,0.7185792349726776,0.412568306010929,0.32786885245901637,0.45081967213114754,0.6693989071038251,0.8415300546448088,0.6038251366120219
0.5340599455040872,0.5204359673024523,0.8610354223433242,1.0,0.5149863760217984,0.771117166212534,0.4822888283378747,0.3978201634877384,0.7438692098092643,0.771117166212534,0.8583106267029973,0.888283378746594,0.46321525885558584,0.6185286103542235,0.8583106267029973,0.9046321525885559,0.4223433242506812,0.7193460490463215,0.4141689373297003,0.329700272479564,0.45231607629427795,0.670299727520436,0.8419618528610354,0.6049046321525886
0.532608695652174,0.5217391304347826,0.8614130434782609,1.0,0.5163043478260869,0.7717391304347826,0.48097826086956524,0.39945652173913043,0.7445652173913043,0.7690217391304348,0.8586956521739131,0.8885869565217391,0.46467391304347827,0.6195652173913043,0.8586956521739131,0.904891304347826,0.42391304347826086,0.720108695652174,0.4157608695652174,0.33152173913043476,0.453804347826087,0.6711956521739131,0.842391304347826,0.6059782608695652
0.5311653116531165,0.5230352303523035,0.8617886178861789,1.0,0.5176151761517616,0.7723577235772358,0.4796747967479675,0.3983739837398374,0.7452574525745257,0.7696476964769647,0.8590785907859079,0.8861788617886179,0.46612466124661245,0.6178861788617886,0.8590785907859079,0.9051490514905149,0.4254742547425474,0.7208672086720868,0.4173441734417344,0.3333333333333333,0.45528455284552843,0.6720867208672087,0.8428184281842819,0.6070460704607046
