ContextualEpsilonGreedyNeuralBandit_1.0,ContextualEpsilonGreedyNeuralBandit_0.9,ContextualEpsilonGreedyNeuralPerArmBandit_1.0,ContextualEpsilonGreedyNeuralPerArmBandit_0.9,ContextualEpsilonGreedyLogisticBandit_1.0,ContextualEpsilonGreedyLogisticBandit_0.9,ContextualEpsilonGreedyLogisticPerArmBandit_1.0,ContextualEpsilonGreedyLogisticPerArmBandit_0.9,ContextualEpsilonGreedyTreeBandit_1.0,ContextualEpsilonGreedyTreeBandit_0.9,ContextualEpsilonGreedyTreePerArmBandit_1.0,ContextualEpsilonGreedyTreePerArmBandit_0.9,ContextualSoftmaxNeuralBandit_0.2,ContextualSoftmaxNeuralBandit_0.5,ContextualSoftmaxNeuralPerArmBandit_0.2,ContextualSoftmaxNeuralPerArmBandit_0.5,ContextualSoftmaxLogisticBandit_0.2,ContextualSoftmaxLogisticBandit_0.5,ContextualSoftmaxLogisticPerArmBandit_0.2,ContextualSoftmaxLogisticPerArmBandit_0.5,ContextualSoftmaxTreeBandit_0.2,ContextualSoftmaxTreeBandit_0.5,ContextualSoftmaxTreePerArmBandit_0.2,ContextualSoftmaxTreePerArmBandit_0.5,ContextualEpsilonGreedyTreeSamplingBandit_1.0,ContextualEpsilonGreedyTreeSamplingBandit_0.9,ContextualSoftmaxTreeSamplingBandit_0.2,ContextualSoftmaxTreeSamplingBandit_0.5
0.7160493827160493,0.588477366255144,0.9465020576131687,0.8467078189300411,0.4886831275720165,0.448559670781893,0.6954732510288066,0.5401234567901234,0.4835390946502058,0.8919753086419753,0.7335390946502057,0.8662551440329218,0.8004115226337448,0.5853909465020576,0.8755144032921811,0.6728395061728395,0.3888888888888889,0.2510288065843621,0.2633744855967078,0.4022633744855967,0.9578189300411524,0.8508230452674898,0.6903292181069959,0.6203703703703703,0.9125514403292181,0.5874485596707819,0.9135802469135802,0.5751028806584362
0.7163412127440905,0.5878725590955807,0.94655704008222,0.8468653648509764,0.4892086330935252,0.4491264131551901,0.6947584789311408,0.5405960945529291,0.4840698869475848,0.8920863309352518,0.7338129496402878,0.8663926002055499,0.8006166495375129,0.5858170606372045,0.8756423432682425,0.6731757451181911,0.3895169578622816,0.2517985611510791,0.263103802672148,0.4018499486125385,0.9578622816032888,0.8499486125385406,0.6906474820143885,0.6207605344295992,0.9126413155190134,0.5878725590955807,0.9136690647482014,0.5745118191161357
0.7166324435318275,0.5882956878850103,0.946611909650924,0.8470225872689938,0.4897330595482546,0.4496919917864476,0.6940451745379876,0.5400410677618069,0.4845995893223819,0.8921971252566735,0.7330595482546202,0.86652977412731,0.8008213552361396,0.5862422997946611,0.8757700205338809,0.6735112936344969,0.3891170431211499,0.2515400410677618,0.2638603696098562,0.4014373716632443,0.957905544147844,0.8490759753593429,0.6899383983572895,0.6211498973305954,0.9127310061601642,0.5882956878850103,0.9137577002053389,0.5739219712525667
0.7169230769230769,0.5887179487179487,0.9466666666666668,0.8471794871794872,0.4902564102564102,0.4502564102564103,0.6933333333333334,0.5394871794871795,0.4851282051282051,0.8912820512820513,0.7323076923076923,0.8666666666666667,0.801025641025641,0.5866666666666667,0.8758974358974358,0.6738461538461539,0.3887179487179487,0.2512820512820513,0.2646153846153846,0.401025641025641,0.957948717948718,0.8492307692307692,0.6892307692307692,0.6215384615384615,0.9128205128205128,0.5887179487179487,0.9138461538461539,0.5733333333333334
0.7172131147540983,0.5881147540983607,0.9467213114754098,0.8473360655737705,0.4907786885245901,0.4508196721311475,0.6936475409836066,0.5399590163934426,0.485655737704918,0.8913934426229508,0.7325819672131147,0.8668032786885246,0.8012295081967213,0.5870901639344263,0.8760245901639344,0.6741803278688525,0.3893442622950819,0.2520491803278688,0.2643442622950819,0.4016393442622951,0.9579918032786884,0.8493852459016393,0.6895491803278688,0.6219262295081968,0.9129098360655737,0.5891393442622951,0.9139344262295082,0.5727459016393442
0.7175025588536336,0.5885363357215967,0.946775844421699,0.8474923234390993,0.4912998976458546,0.4513817809621289,0.6929375639713409,0.5394063459570113,0.4861821903787103,0.8915046059365405,0.7318321392016377,0.8669396110542477,0.8014329580348004,0.5875127942681678,0.8761514841351075,0.6745138178096213,0.3889457523029683,0.2528147389969293,0.2650972364380757,0.4012282497441146,0.9580348004094166,0.849539406345957,0.6888433981576254,0.6212896622313203,0.9129989764585466,0.5885363357215967,0.9140225179119754,0.5731832139201638
0.7167689161554193,0.588957055214724,0.9468302658486708,0.8476482617586912,0.4907975460122699,0.450920245398773,0.6932515337423313,0.5398773006134969,0.4856850715746421,0.8905930470347648,0.7321063394683026,0.8670756646216768,0.8016359918200409,0.5879345603271984,0.876278118609407,0.6748466257668712,0.3885480572597137,0.2525562372188139,0.2648261758691206,0.4008179959100204,0.958077709611452,0.8486707566462167,0.689161554192229,0.6206543967280164,0.9130879345603272,0.588957055214724,0.9141104294478528,0.5736196319018405
0.7170582226762002,0.5893769152196119,0.9468845760980592,0.8478038815117467,0.491317671092952,0.4514811031664964,0.693564862104188,0.5393258426966292,0.4862104187946884,0.8907048008171604,0.7323799795709908,0.8672114402451481,0.8018386108273748,0.5883554647599591,0.8764044943820225,0.6741573033707865,0.3891726251276813,0.2533197139938713,0.264555669050051,0.4014300306435138,0.958120531154239,0.8488253319713994,0.6884576098059244,0.6200204290091931,0.9131767109295199,0.5893769152196119,0.9141981613891726,0.5730337078651685
0.7163265306122449,0.5897959183673469,0.946938775510204,0.8479591836734693,0.4908163265306122,0.4510204081632653,0.6938775510204082,0.539795918367347,0.4857142857142857,0.8908163265306123,0.7326530612244898,0.8673469387755102,0.8020408163265306,0.5887755102040816,0.8765306122448979,0.6744897959183673,0.3897959183673469,0.2530612244897959,0.2642857142857143,0.4020408163265306,0.9581632653061224,0.8489795918367347,0.6887755102040817,0.6204081632653061,0.9132653061224489,0.5897959183673469,0.9142857142857143,0.5724489795918367
0.7166156982670744,0.5902140672782875,0.9469928644240572,0.8470948012232415,0.491335372069317,0.4515800203873598,0.6941896024464832,0.5402650356778798,0.4862385321100917,0.890927624872579,0.7329255861365953,0.8674821610601428,0.8022426095820592,0.5891946992864424,0.8766564729867482,0.6748216106014271,0.3904179408766565,0.2538226299694189,0.2640163098878695,0.4016309887869521,0.9582059123343528,0.8491335372069317,0.6890927624872579,0.6207951070336392,0.9133537206931702,0.5902140672782875,0.9143730886850153,0.5728848114169215
0.7169042769857433,0.5906313645621182,0.9470468431771896,0.8472505091649695,0.4918533604887983,0.4521384928716904,0.6945010183299389,0.5407331975560081,0.4867617107942973,0.8910386965376782,0.7331975560081466,0.8676171079429735,0.8024439918533605,0.5896130346232179,0.8767820773930753,0.675152749490835,0.3910386965376782,0.2535641547861507,0.2637474541751528,0.4012219959266802,0.9582484725050916,0.8482688391038696,0.6894093686354379,0.620162932790224,0.9134419551934827,0.5906313645621182,0.9144602851323829,0.5723014256619144
0.7171922685656155,0.590030518819939,0.9471007121057986,0.8474059003051883,0.4923702950152594,0.4526958290946083,0.6948118006103764,0.5412004069175992,0.4872838250254323,0.8911495422177009,0.7334689725330621,0.8677517802644964,0.8026449643947101,0.590030518819939,0.8769074262461851,0.6754832146490336,0.3916581892166836,0.254323499491353,0.2634791454730417,0.4018311291963377,0.958290946083418,0.8484231943031536,0.6897253306205493,0.6205493387589013,0.91353001017294,0.5910478128179044,0.9145473041709054,0.5717192268565615
0.717479674796748,0.5904471544715447,0.9471544715447154,0.8475609756097561,0.491869918699187,0.4522357723577235,0.6951219512195121,0.5416666666666666,0.4867886178861789,0.891260162601626,0.733739837398374,0.8678861788617886,0.8028455284552846,0.5904471544715447,0.8770325203252033,0.6747967479674797,0.3922764227642276,0.2540650406504065,0.2632113821138211,0.4024390243902439,0.9583333333333334,0.8485772357723578,0.6900406504065041,0.6199186991869918,0.9136178861788617,0.5904471544715447,0.9146341463414634,0.5721544715447154
0.7177664974619289,0.5898477157360406,0.9472081218274112,0.8477157360406091,0.4923857868020304,0.4527918781725888,0.6954314720812182,0.5421319796954315,0.4873096446700508,0.8913705583756345,0.7340101522842639,0.868020304568528,0.8030456852791878,0.5908629441624366,0.8771573604060914,0.6751269035532995,0.3928934010152284,0.2548223350253807,0.2629441624365482,0.4030456852791878,0.9583756345177664,0.848730964467005,0.6903553299492385,0.6192893401015228,0.9137055837563451,0.5898477157360406,0.9147208121827411,0.5715736040609137
0.718052738336714,0.59026369168357,0.947261663286004,0.847870182555781,0.4929006085192697,0.4533468559837728,0.6947261663286004,0.5415821501014199,0.4878296146044624,0.8914807302231237,0.7332657200811359,0.8671399594320487,0.8032454361054767,0.5912778904665315,0.8772819472616633,0.6754563894523327,0.3924949290060852,0.2545638945233265,0.2636916835699797,0.4026369168356998,0.95841784989858,0.8488843813387424,0.6896551724137931,0.6196754563894523,0.9137931034482759,0.59026369168357,0.9148073022312373,0.5720081135902637
0.7183383991894631,0.5896656534954408,0.9473150962512664,0.8480243161094225,0.4934143870314083,0.4539007092198581,0.6950354609929078,0.5420466058763931,0.4883485309017223,0.8915906788247214,0.7335359675785208,0.867274569402229,0.8034447821681864,0.5916919959473151,0.8774062816616008,0.6757852077001013,0.3931104356636271,0.2553191489361702,0.2634245187436677,0.4022289766970618,0.9584599797365756,0.8490374873353597,0.6899696048632219,0.6200607902735562,0.9138804457953394,0.5906788247213779,0.9148936170212766,0.5714285714285714
0.7186234817813765,0.590080971659919,0.9473684210526316,0.8481781376518218,0.4939271255060729,0.4544534412955465,0.6953441295546559,0.5425101214574899,0.4888663967611336,0.8917004048582996,0.7338056680161943,0.8674089068825911,0.8036437246963563,0.5921052631578947,0.8775303643724697,0.6761133603238867,0.3937246963562753,0.2560728744939271,0.2631578947368421,0.402834008097166,0.958502024291498,0.8491902834008097,0.6902834008097166,0.6194331983805668,0.9139676113360324,0.5910931174089069,0.9149797570850202,0.5708502024291497
0.7189079878665319,0.58948432760364,0.9474216380182002,0.8483316481294236,0.493427704752275,0.4539939332659252,0.6956521739130435,0.5429726996966633,0.4883720930232558,0.8918099089989889,0.7340748230535895,0.8675429726996967,0.8038422649140546,0.5925176946410515,0.8776541961577351,0.6764408493427705,0.3933265925176946,0.2558139534883721,0.2628918099089989,0.4034378159757331,0.9585439838220424,0.8493427704752275,0.6905965621840243,0.6198179979777553,0.9140546006066734,0.5904954499494439,0.9150657229524772,0.5712841253791708
0.7191919191919192,0.5898989898989899,0.9474747474747476,0.8484848484848485,0.4939393939393939,0.4545454545454545,0.694949494949495,0.5424242424242425,0.4888888888888889,0.8919191919191919,0.7333333333333333,0.8666666666666667,0.804040404040404,0.592929292929293,0.8777777777777778,0.6767676767676768,0.3929292929292929,0.2555555555555555,0.2636363636363636,0.403030303030303,0.9585858585858584,0.8494949494949495,0.6898989898989899,0.6202020202020202,0.9141414141414141,0.5909090909090909,0.9151515151515152,0.5717171717171717
0.7184661957618567,0.5903128153380424,0.9475277497477296,0.8486377396569122,0.4934409687184662,0.4540867810292633,0.6952573158425832,0.5428859737638748,0.4883955600403633,0.8920282542885973,0.7336024217961655,0.8668012108980827,0.8042381432896064,0.5933400605449042,0.8779011099899092,0.6770938446014128,0.3925327951564076,0.255297679112008,0.2633703329969727,0.4036326942482341,0.958627648839556,0.8486377396569122,0.6902119071644803,0.62058526740666,0.9142280524722503,0.591321897073663,0.9152371342078708,0.5721493440968718
0.71875,0.5907258064516129,0.9475806451612904,0.8487903225806451,0.4939516129032258,0.4546370967741935,0.6955645161290323,0.5433467741935484,0.4889112903225806,0.8921370967741935,0.7338709677419355,0.8659274193548387,0.8044354838709677,0.59375,0.8780241935483871,0.6774193548387096,0.3931451612903225,0.2550403225806452,0.2631048387096774,0.4042338709677419,0.9586693548387096,0.8487903225806451,0.6905241935483871,0.6199596774193549,0.9143145161290323,0.5917338709677419,0.9153225806451613,0.5715725806451613
0.7190332326283988,0.5911379657603223,0.9476334340382678,0.8489425981873112,0.4944612286002014,0.4551863041289023,0.6948640483383686,0.5427995971802618,0.4894259818731117,0.892245720040282,0.7331319234642497,0.8660624370594159,0.8046324269889225,0.594159113796576,0.878147029204431,0.6777442094662638,0.3927492447129909,0.2547834843907351,0.2638469284994965,0.4038267875125881,0.9587109768378652,0.8489425981873112,0.6898288016112789,0.6193353474320241,0.9144008056394763,0.5921450151057401,0.9154078549848943,0.5709969788519638
0.7193158953722334,0.5915492957746479,0.9476861167002012,0.8490945674044266,0.4939637826961771,0.4547283702213279,0.6951710261569416,0.5432595573440644,0.4889336016096579,0.892354124748491,0.7334004024144869,0.8661971830985915,0.8048289738430584,0.5945674044265593,0.8782696177062375,0.6780684104627767,0.3923541247484909,0.2545271629778672,0.2635814889336016,0.403420523138833,0.9587525150905432,0.8490945674044266,0.6901408450704225,0.6187122736418511,0.9144869215291751,0.5915492957746479,0.9154929577464789,0.5714285714285714
0.7185929648241206,0.5919597989949749,0.9477386934673366,0.8492462311557789,0.4934673366834171,0.4542713567839196,0.6954773869346733,0.5437185929648242,0.4884422110552764,0.892462311557789,0.7336683417085427,0.8663316582914573,0.8050251256281407,0.5949748743718593,0.878391959798995,0.678391959798995,0.3919597989949748,0.2542713567839196,0.2633165829145729,0.4030150753768844,0.9587939698492464,0.8492462311557789,0.6904522613065327,0.6190954773869347,0.914572864321608,0.5919597989949749,0.9155778894472362,0.5718592964824121
0.7188755020080321,0.5923694779116466,0.9477911646586346,0.8493975903614458,0.4929718875502008,0.4538152610441767,0.6947791164658634,0.5431726907630522,0.4879518072289157,0.892570281124498,0.7339357429718876,0.8664658634538153,0.8052208835341366,0.5943775100401606,0.8785140562248996,0.678714859437751,0.3915662650602409,0.2540160642570281,0.2630522088353413,0.4036144578313253,0.958835341365462,0.8493975903614458,0.6907630522088354,0.6194779116465864,0.9146586345381527,0.5913654618473896,0.9156626506024096,0.572289156626506
0.7191574724172518,0.5927783350050151,0.9478435305917752,0.8495486459378134,0.4934804413239719,0.4543630892678034,0.6940822467402207,0.5426278836509528,0.4884653961885657,0.892678034102307,0.7331995987963892,0.8665997993981945,0.8054162487462387,0.5947843530591775,0.8786359077231695,0.679037111334002,0.391173520561685,0.2537612838515546,0.2637913741223671,0.4032096288866599,0.958876629889669,0.8495486459378134,0.6900702106318957,0.6188565697091274,0.9147442326980942,0.5917753259779338,0.9157472417251755,0.571715145436309
0.7194388777555111,0.5921843687374749,0.9478957915831664,0.8496993987975952,0.4939879759519038,0.4549098196392785,0.6933867735470942,0.5420841683366734,0.4889779559118236,0.8927855711422845,0.7324649298597194,0.8667334669338678,0.8056112224448898,0.5951903807615231,0.8787575150300602,0.6793587174348698,0.3907815631262525,0.2535070140280561,0.2645290581162324,0.4028056112224449,0.9589178356713428,0.8486973947895792,0.6893787575150301,0.6192384769539078,0.9148296593186372,0.5921843687374749,0.9158316633266533,0.5711422845691383
0.7197197197197197,0.5925925925925926,0.947947947947948,0.8498498498498499,0.4934934934934935,0.4544544544544545,0.6936936936936937,0.5425425425425425,0.4884884884884884,0.8928928928928929,0.7327327327327328,0.8668668668668669,0.8058058058058059,0.5955955955955956,0.8788788788788788,0.6796796796796797,0.3913913913913914,0.2532532532532532,0.2642642642642642,0.4024024024024024,0.958958958958959,0.8488488488488488,0.6896896896896897,0.6196196196196196,0.914914914914915,0.5915915915915916,0.9159159159159159,0.5705705705705706
0.72,0.593,0.948,0.85,0.494,0.455,0.693,0.542,0.489,0.893,0.732,0.867,0.806,0.596,0.879,0.68,0.391,0.253,0.265,0.402,0.959,0.849,0.689,0.62,0.915,0.592,0.916,0.57
0.7192807192807192,0.5934065934065934,0.948051948051948,0.8501498501498501,0.4935064935064935,0.4545454545454545,0.6933066933066933,0.5424575424575424,0.4885114885114885,0.8921078921078921,0.7322677322677322,0.8671328671328671,0.8061938061938062,0.5964035964035964,0.8791208791208791,0.6793206793206793,0.3906093906093906,0.2527472527472527,0.2647352647352647,0.4015984015984016,0.9590409590409592,0.8491508491508492,0.6893106893106893,0.6203796203796204,0.9150849150849151,0.5924075924075924,0.916083916083916,0.5704295704295704
0.719560878243513,0.593812375249501,0.9481037924151696,0.8502994011976048,0.4940119760479042,0.4550898203592814,0.6936127744510978,0.5419161676646707,0.4890219560878243,0.8922155688622755,0.7325349301397206,0.8672654690618763,0.8063872255489022,0.5968063872255489,0.8792415169660679,0.6796407185628742,0.3912175648702595,0.2534930139720558,0.2644710578842315,0.4011976047904191,0.9590818363273452,0.8493013972055888,0.689620758483034,0.6197604790419161,0.9151696606786427,0.592814371257485,0.9161676646706587,0.5708582834331337
0.7198404785643071,0.5942173479561316,0.9481555333998006,0.8504486540378864,0.4935194416749751,0.4546360917248255,0.6939182452642074,0.5423728813559322,0.4885343968095713,0.8923230309072782,0.732801595214357,0.8673978065802592,0.806580259222333,0.5972083748753739,0.8793619142572283,0.6799601196410767,0.3918245264207378,0.2532402791625124,0.2642073778664008,0.4007976071784646,0.959122632103689,0.8484546360917248,0.6899302093718843,0.6201395812562313,0.9152542372881356,0.5922233300099701,0.9162512462612163,0.5712861415752741
0.7201195219123506,0.5946215139442231,0.9482071713147412,0.850597609561753,0.4930278884462151,0.4541832669322709,0.6942231075697212,0.5428286852589641,0.4880478087649402,0.8924302788844621,0.7330677290836654,0.8675298804780877,0.8067729083665338,0.5966135458167331,0.8794820717131474,0.6802788844621513,0.3924302788844621,0.2539840637450199,0.2639442231075697,0.4013944223107569,0.959163346613546,0.848605577689243,0.6902390438247012,0.6205179282868526,0.9153386454183267,0.5916334661354582,0.9163346613545816,0.5717131474103586
0.7203980099502487,0.5950248756218905,0.9482587064676616,0.8507462686567164,0.4935323383084577,0.454726368159204,0.6935323383084577,0.5422885572139303,0.4885572139303482,0.8925373134328358,0.7323383084577114,0.8676616915422886,0.8069651741293532,0.5970149253731343,0.8796019900497513,0.6805970149253732,0.3920398009950249,0.2537313432835821,0.2646766169154229,0.4009950248756219,0.9592039800995024,0.8487562189054726,0.6895522388059702,0.6208955223880597,0.9154228855721394,0.5920398009950248,0.9164179104477612,0.5711442786069652
0.7196819085487077,0.595427435387674,0.94831013916501,0.8508946322067594,0.4930417495029821,0.4542743538767396,0.6928429423459245,0.5427435387673957,0.4880715705765407,0.8926441351888668,0.7326043737574552,0.8677932405566601,0.8071570576540755,0.5974155069582505,0.8797216699801192,0.679920477137177,0.3916500994035785,0.2534791252485089,0.2644135188866799,0.4005964214711729,0.9592445328031808,0.8489065606361829,0.6898608349900597,0.6202783300198808,0.915506958250497,0.5914512922465208,0.9165009940357853,0.5705765407554672
0.7189672293942403,0.5948361469712016,0.9483614697120158,0.8500496524329693,0.4925521350546177,0.4538232373386296,0.6931479642502483,0.5431976166832175,0.4875868917576961,0.8927507447864945,0.7328699106256207,0.8679245283018868,0.8073485600794439,0.5978152929493545,0.8798411122144985,0.6802383316782522,0.3912611717974181,0.253227408142999,0.2641509433962264,0.4011916583912612,0.9592850049652432,0.8490566037735849,0.6901688182720953,0.6206554121151936,0.9155908639523337,0.5908639523336644,0.916583912611718,0.5700099304865939
0.7182539682539683,0.5952380952380952,0.9484126984126984,0.8501984126984127,0.492063492063492,0.4533730158730158,0.6934523809523809,0.5436507936507936,0.4871031746031746,0.8928571428571429,0.7331349206349206,0.8680555555555556,0.8075396825396826,0.5982142857142857,0.8799603174603174,0.6805555555555556,0.3918650793650793,0.2539682539682539,0.2638888888888889,0.4017857142857143,0.9593253968253967,0.8492063492063492,0.6904761904761905,0.6200396825396826,0.9156746031746031,0.5902777777777778,0.9166666666666666,0.5694444444444444
0.7175421209117938,0.595639246778989,0.9484638255698712,0.8503468780971258,0.4915758176412289,0.4529236868186323,0.6937561942517344,0.5441030723488602,0.4866204162537165,0.8929633300297324,0.7333994053518335,0.8681863230921705,0.8077304261645193,0.5986124876114965,0.8800792864222002,0.6798810703666998,0.3914767096134787,0.2537165510406343,0.263627353815659,0.4023785926660059,0.9593657086223984,0.8493557978196233,0.6907829534192269,0.6194251734390486,0.9157581764122894,0.5896927651139743,0.9167492566897919,0.5688800792864221
0.7178217821782178,0.596039603960396,0.9485148514851484,0.8504950495049505,0.4910891089108911,0.4524752475247525,0.694059405940594,0.5445544554455446,0.4861386138613861,0.8930693069306931,0.7336633663366336,0.8683168316831683,0.807920792079208,0.599009900990099,0.8801980198019802,0.6801980198019802,0.3920792079207921,0.2534653465346534,0.2633663366336634,0.402970297029703,0.9594059405940594,0.8495049504950495,0.691089108910891,0.6188118811881188,0.9158415841584159,0.5891089108910891,0.9168316831683169,0.5683168316831683
0.7181008902077152,0.5964391691394659,0.9485657764589516,0.8506429277942631,0.4915924826904055,0.4530168150346192,0.6943620178041543,0.5450049455984174,0.486646884272997,0.8931750741839762,0.7339268051434223,0.8674579624134521,0.80811078140455,0.599406528189911,0.8803165182987142,0.6805143422354105,0.3916913946587537,0.2542037586547972,0.2631058358061325,0.4035608308605341,0.9594460929772504,0.8496538081107814,0.6913946587537092,0.619188921859545,0.9159248269040554,0.5895153313550939,0.9169139465875371,0.5687438180019783
0.7183794466403162,0.5968379446640316,0.9486166007905138,0.8507905138339921,0.492094861660079,0.4535573122529644,0.6936758893280632,0.5444664031620553,0.4871541501976285,0.8932806324110671,0.733201581027668,0.8675889328063241,0.808300395256917,0.599802371541502,0.8804347826086957,0.6808300395256917,0.391304347826087,0.2539525691699604,0.2638339920948616,0.4031620553359684,0.9594861660079052,0.849802371541502,0.6907114624505929,0.6185770750988142,0.91600790513834,0.5899209486166008,0.9169960474308301,0.5691699604743083
0.7186574531095755,0.5972359328726555,0.9486673247778876,0.8499506416584403,0.4925962487660414,0.4531095755182626,0.6939782823297137,0.5449160908193484,0.4876604146100691,0.8933859822309971,0.7334649555774926,0.8667324777887463,0.8084896347482725,0.6001974333662389,0.8805528134254689,0.6811451135241856,0.3909180651530108,0.2537018756169792,0.263573543928924,0.403751233958539,0.9595261599210266,0.8499506416584403,0.6910167818361304,0.6189536031589339,0.9160908193484699,0.5903257650542941,0.9170779861796644,0.5695952615992103
0.7189349112426036,0.5976331360946746,0.9487179487179488,0.8500986193293886,0.4930966469428008,0.4536489151873767,0.6942800788954635,0.5453648915187377,0.4881656804733728,0.893491124260355,0.7337278106508875,0.8668639053254438,0.8086785009861933,0.6005917159763313,0.8806706114398422,0.6814595660749507,0.3905325443786982,0.2544378698224852,0.2633136094674556,0.4043392504930966,0.9595660749506904,0.8500986193293886,0.6913214990138067,0.6183431952662722,0.9161735700197239,0.5907297830374754,0.9171597633136095,0.5700197238658777
0.7192118226600985,0.5980295566502463,0.948768472906404,0.8502463054187193,0.4926108374384236,0.4532019704433497,0.6945812807881774,0.5458128078817734,0.4876847290640394,0.8935960591133005,0.7339901477832512,0.8669950738916257,0.8088669950738916,0.6009852216748769,0.8807881773399014,0.6817733990147783,0.3911330049261083,0.2541871921182266,0.2630541871921182,0.4049261083743842,0.9596059113300492,0.8502463054187193,0.6916256157635468,0.6187192118226601,0.916256157635468,0.5901477832512315,0.9172413793103448,0.5704433497536946
0.719488188976378,0.5974409448818898,0.9488188976377953,0.8503937007874016,0.4931102362204724,0.453740157480315,0.6938976377952756,0.5452755905511811,0.4881889763779528,0.8937007874015748,0.7332677165354331,0.8671259842519685,0.8090551181102362,0.6013779527559056,0.8809055118110236,0.6811023622047244,0.390748031496063,0.2539370078740157,0.2637795275590551,0.4045275590551181,0.9596456692913384,0.8503937007874016,0.6909448818897638,0.6190944881889764,0.9163385826771654,0.5895669291338582,0.9173228346456693,0.5708661417322834
0.7197640117994101,0.5978367748279253,0.9488692232055064,0.8505408062930186,0.4936086529006883,0.4542772861356932,0.6941986234021632,0.5457227138643068,0.4886922320550639,0.8938053097345132,0.7335299901671584,0.8672566371681416,0.8092428711897739,0.6017699115044248,0.8810226155358899,0.6814159292035398,0.3903638151425762,0.2546705998033431,0.2635201573254671,0.4051130776794494,0.95968534906588,0.8505408062930186,0.6912487708947886,0.6184857423795477,0.9164208456243854,0.5899705014749262,0.9174041297935103,0.5712881022615536
0.7200392927308448,0.5982318271119843,0.948919449901768,0.8506876227897839,0.4941060903732809,0.4548133595284872,0.6944990176817288,0.5461689587426326,0.4891944990176817,0.8939096267190569,0.7337917485265226,0.8673870333988212,0.8094302554027505,0.6021611001964636,0.881139489194499,0.6817288801571709,0.3899803536345776,0.2554027504911591,0.2632612966601179,0.4056974459724951,0.9597249508840864,0.8506876227897839,0.6915520628683693,0.618860510805501,0.9165029469548134,0.5903732809430255,0.9174852652259332,0.5717092337917485
0.7203140333660452,0.5986261040235525,0.9489695780176644,0.8508341511285574,0.493621197252208,0.4543670264965652,0.6947988223748773,0.5466143277723258,0.4887144259077527,0.8940137389597644,0.7340529931305201,0.8675171736997056,0.8096172718351324,0.6025515210991168,0.8812561334641805,0.6820412168792934,0.3905789990186457,0.2551521099116781,0.2630029440628066,0.4052993130520118,0.959764474975466,0.8508341511285574,0.6918547595682041,0.619234543670265,0.9165848871442591,0.5897939156035329,0.9175662414131501,0.5721295387634936
0.7196078431372549,0.5990196078431372,0.9490196078431372,0.8509803921568627,0.4931372549019608,0.453921568627451,0.6950980392156862,0.5470588235294118,0.488235294117647,0.8941176470588236,0.734313725490196,0.8676470588235294,0.8098039215686275,0.6029411764705882,0.8813725490196078,0.6823529411764706,0.3901960784313725,0.2549019607843137,0.2627450980392157,0.4058823529411764,0.9598039215686276,0.8509803921568627,0.692156862745098,0.6186274509803922,0.9166666666666666,0.5892156862745098,0.9176470588235294,0.5725490196078431
0.7189030362389814,0.5994123408423114,0.9490695396669931,0.8511263467189031,0.4926542605288932,0.4534769833496572,0.6953966699314398,0.5475024485798237,0.4877571008814887,0.8942213516160626,0.7345739471106758,0.8677766895200784,0.8099902056807052,0.6033300685602351,0.881488736532811,0.682664054848188,0.3898139079333986,0.2546523016650343,0.2624877571008815,0.4064642507345739,0.9598432908912832,0.8511263467189031,0.692458374142997,0.6180215475024485,0.9167482859941234,0.5886385896180215,0.9177277179236043,0.5719882468168462
0.7191780821917808,0.5998043052837574,0.949119373776908,0.8512720156555773,0.4931506849315068,0.4540117416829745,0.6947162426614482,0.5469667318982387,0.4882583170254403,0.8943248532289628,0.7338551859099804,0.8679060665362035,0.8091976516634051,0.6037181996086106,0.8816046966731899,0.6829745596868885,0.3894324853228962,0.2544031311154598,0.2632093933463796,0.4060665362035225,0.9598825831702544,0.8512720156555773,0.6917808219178082,0.6183953033268101,0.9168297455968689,0.589041095890411,0.9178082191780822,0.5724070450097848
0.7194525904203324,0.6001955034213099,0.9491691104594332,0.8514173998044966,0.4936461388074291,0.4545454545454545,0.6940371456500489,0.5464320625610948,0.4887585532746823,0.8944281524926686,0.7331378299120235,0.8680351906158358,0.8093841642228738,0.6041055718475073,0.8817204301075269,0.6832844574780058,0.3890518084066471,0.2541544477028348,0.2639296187683284,0.4056695992179863,0.959921798631476,0.8514173998044966,0.6911045943304008,0.6187683284457478,0.916911045943304,0.5894428152492669,0.9178885630498533,0.5718475073313783
0.7197265625,0.6005859375,0.94921875,0.8515625,0.494140625,0.455078125,0.693359375,0.5458984375,0.4892578125,0.89453125,0.732421875,0.8681640625,0.8095703125,0.6044921875,0.8818359375,0.68359375,0.388671875,0.25390625,0.2646484375,0.4052734375,0.9599609375,0.8515625,0.6904296875,0.619140625,0.9169921875,0.58984375,0.91796875,0.572265625
0.72,0.6009756097560975,0.9492682926829268,0.8517073170731707,0.4946341463414634,0.455609756097561,0.6926829268292682,0.5453658536585366,0.4897560975609756,0.8946341463414634,0.7317073170731707,0.8682926829268293,0.8097560975609757,0.6048780487804878,0.8819512195121951,0.6829268292682927,0.3882926829268293,0.2536585365853658,0.2653658536585366,0.4048780487804878,0.96,0.8517073170731707,0.6897560975609756,0.6185365853658537,0.9170731707317074,0.5902439024390244,0.9180487804878049,0.5717073170731707
